Language_area	Journal	Year	Vol	No	Listed_Translator	Translator	Author	Title	Genre	SL	TL
DE	MO	1955	NONE	83	Anon.	Anon.	Healey, Denis	Brief aus London: Die Bombe, die nicht losging	Non-fictional prose	EN-BE	DE
DE	MO	1955	NONE	83	Anon.	Weber, Alfred	Barzini, Luigi	Brief aus Amerika: Die einsamen Amerikaner (1/3)	Non-fictional prose	EN-AE	DE
DE	MO	1955	NONE	83	Anon.	Anon.	Sargeant, Winthrop	Das Unerhörte	Quotation	EN-AE	DE
DE	MO	1955	NONE	83	Anon.	Anon.	Read, Herbert	Die „seismographische“ Malerei	Non-fictional prose	EN-BE	DE
DE	MO	1955	NONE	83	Anon.	Anon.	Kohn, Hans	Toynbees Glaubensbekenntnis	Book review	EN-AE	DE
DE	MO	1955	NONE	84	Anon.	Escher, Stefan W.	Cameron, James	War Shakespeare fortschrittlich?	Quotation	EN-BE	DE
DE	MO	1955	NONE	84	Anon.	Anon.	Wright, Richard	Brief aus Bandung: Indonesisches Tagebuch (2/2)	Non-fictional prose	EN-AE	DE
DE	MO	1955	NONE	84	Jaffé, Fritz	Jaffé, Fritz	Yourcenar, Marguerite	Blick auf die Hesperiden	Fictional prose	FR	DE
DE	MO	1955	NONE	84	Anon.	Weber, Alfred	Barzini, Luigi	Brief aus Amerika: Die einsamen Amerikaner (2/3)	Non-fictional prose	EN-AE	DE
DE	MO	1955	NONE	84	Anon.	Anon.	Priestley, J. B.	Welcher Schund und welcher Schmutz?	Non-fictional prose	EN-BE	DE
DE	MO	1955	NONE	84	Anon.	Anon.	Anon.	Muschiks in Amerika	Non-fictional prose	EN-BE	DE
DE	MO	1955	NONE	84	Anon.	Anon.	Slessor, John	Die Bombe, die nicht losging	Non-fictional prose	EN-BE	DE
DE	MO	1955	NONE	84	Anon.	Anon.	Anon.	Dokumente der Zeit: Münchner Schauer	Quotation	EN-AE	DE
DE	MO	1955	NONE	85	Anon.	Anon.	Lapp, R. E.	Die Super-Bombe	Non-fictional prose	EN-AE	DE
DE	MO	1955	NONE	85	Anon.	Anon.	Berlin, Isaiah	Ideen in der Wüste	Non-fictional prose	EN-BE	DE
DE	MO	1955	NONE	85	Anon.	Anon.	Heller, Erich	Die abenteuerliche Geschichte der modernen Poesie	Non-fictional prose	EN-BE	DE
DE	MO	1955	NONE	85	Anon.	Anon.	Kaempffert, Waldemar	Dokumente der Zeit: Glanz und Elend der Spione	Non-fictional prose	EN-AE	DE
DE	MO	1955	NONE	86	Anon.	Stresau, Hermann	Wilson, Edmund	Die Handschriften vom Toten Meer (1/3)	Non-fictional prose	EN-AE	DE
DE	MO	1955	NONE	86	Anon.	Weber, Alfred	Barzini, Luigi	Brief aus Amerika: Die einsamen Amerikaner (3/3)	Non-fictional prose	EN-AE	DE
DE	MO	1955	NONE	86	Anon.	Anon.	Churchill, Winston	Eine Fabel	Quotation	EN-BE	DE
DE	MO	1955	NONE	86	Anon.	Anon.	Pharos	Gut Besserung!	Quotation	EN-BE	DE
DE	MO	1955	NONE	86	Anon.	Anon.	Feiwel, Raphael Joseph	Der Shakespeare-Kult	Non-fictional prose	EN-BE	DE
DE	MO	1955	NONE	86	Anon.	Anon.	Wróblewski, Andrzej	Textkritik	Quotation	PL	DE
DE	MO	1955	NONE	87	Anon.	Anon.	Lippmann, Walter	Weder Krieg ...	Quotation	EN-AE	DE
DE	MO	1955	NONE	87	Anon.	Anon.	Aron, Raymond	... Noch Frieden	Quotation	FR	DE
DE	MO	1955	NONE	87	Anon.	Anon.	Koestler, Arthur	Anatomie des Snobismus	Non-fictional prose	EN-BE	DE
DE	MO	1955	NONE	87	Anon.	Anon.	Shahn, Ben	Die geopferte Generation	Quotation	EN-AE	DE
DE	MO	1955	NONE	87	Anon.	Anon.	Wilk, Gerard H.	Lola Montez	Non-fictional prose	EN-AE	DE
DE	MO	1955	NONE	87	Anon.	Stresau, Hermann	Wilson, Edmund	Die Handschriften vom Toten Meer (2/3)	Non-fictional prose	EN-AE	DE
DE	MO	1955	NONE	87	Anon.	Anon.	Boothby, Robert	Palastrevolution	Non-fictional prose	EN-BE	DE
DE	MO	1955	NONE	87	Anon.	Anon.	Priestley, J. B.	Verlöschende Kerzen	Non-fictional prose	EN-BE	DE
DE	MO	1956	NONE	88	Anon.	Anon.	Maulnier, Thierry	Mehr denn je: Europa	Non-fictional prose	FR	DE
DE	MO	1956	NONE	88	Anon.	Anon.	Tingsten, Herbert	Brief aus Südafrika: Zwischen Schwarz und Weiß	Non-fictional prose	SE	DE
DE	MO	1956	NONE	88	Anon.	Anon.	Eysenck, Hans Jürgen	Woran krankt die Psychoanalyse?	Non-fictional prose	EN-BE	DE
DE	MO	1956	NONE	88	Anon.	Anon.	Anon.	Aus eins mach drei	Non-fictional prose	EN-BE	DE
DE	MO	1956	NONE	88	Stresau, Hermann	Stresau, Hermann	Wilson, Edmund	Die Handschriften vom Toten Meer (3/3)	Non-fictional prose	EN-AE	DE
DE	MO	1956	NONE	88	Anon.	Anon.	Ashby, Eric	Wo steht die sowjetische Forschung?	Non-fictional prose	EN-BE	DE
DE	MO	1956	NONE	88	Anon.	Anon.	Anon.	Nachwuchsmangel in England	Quotation	EN-BE	DE
DE	MO	1956	NONE	88	Anon.	Anon.	Witt, Nicholas de	Besorgnis in Amerika	Quotation	EN-AE	DE
DE	MO	1956	NONE	88	Anon.	Anon.	Madariaga, Salvador de	In memoriam Ortega y Gasset	Non-fictional prose	EN-BE	DE
DE	MO	1956	NONE	88	Anon.	Anon.	Higgins, Marguerite	Dokumente der Zeit: Chruschtschowismen	Quotation	EN-AE	DE
DE	MO	1956	NONE	89	Anon.	Anon.	Hammond, Thomas Taylor	Sicher ist sicher	Quotation	EN-AE	DE
DE	MO	1956	NONE	89	Anon.	Mülbe, Wolf-Heinrich von der	Santayana, George	Gern war ich ein Fremder	Life-writing	EN-AE	DE
DE	MO	1956	NONE	89	Anon.	Anon.	Tennyson, Hallam	Brief aus Indien: Land durch Liebe	Non-fictional prose	EN-BE	DE
DE	MO	1956	NONE	89	Anon.	Anon.	Mauriac, François	[Untitled]	Quotation	FR	DE
DE	MO	1956	NONE	89	Anon.	Anon.	Russell, Bertrand	[Untitled]	Quotation	EN-BE	DE
DE	MO	1956	NONE	89	Anon.	Anon.	Barzini, Luigi	Brief aus Rom: Die Faszination des Fremden	Non-fictional prose	EN-AE	DE
DE	MO	1956	NONE	89	Anon.	Anon.	Wolfe, Bertram D.	Der gefälschte Litwinow	Non-fictional prose	EN-AE	DE
DE	MO	1956	NONE	89	Anon.	Anon.	Suyin, Han	Das Lachen nach den Tränen	Quotation	EN-BE	DE
DE	MO	1956	NONE	89	Anon.	Anon.	Lippmann, Walter	Harte Worte in Moskau	Non-fictional prose	EN-AE	DE
DE	MO	1956	NONE	89	Anon.	Anon.	Anon.	Kulturmimikry	Quotation	EN-AE	DE
DE	MO	1956	NONE	89	Anon.	Anon.	Horne, Kenneth	Teure Freizeit	Quotation	EN-BE	DE
DE	MO	1956	NONE	90	Anon.	Anon.	Scholochow, Michail	Literarische Schutzzonen	Quotation	RU	DE
DE	MO	1956	NONE	90	Anon.	Bondy, Friedrich	Bernard, Marc	Aus ‚Salut, Camarades‘	Fictional prose	FR	DE
DE	MO	1956	NONE	90	Anon.	Bondy, Friedrich	Bernard, Marc	Notizen zum Stierkampf	Fictional prose	FR	DE
DE	MO	1956	NONE	90	Anon.	Anon.	Jones, Ernest	Tagtraum in Wien	Quotation	EN-BE	DE
DE	MO	1956	NONE	90	Anon.	Anon.	Greene, Graham	Der General und der Spion	Fictional prose	EN-BE	DE
DE	MO	1956	NONE	90	Anon.	Anon.	Lippmann, Walter	Die gegenseitige Abschreckung	Non-fictional prose	EN-AE	DE
DE	MO	1956	NONE	90	Anon.	Anon.	Anon.	Das Risiko der Flucht	Quotation	EN-BE	DE
DE	MO	1956	NONE	91	Anon.	Anon.	Guillain, Robert	Brief aus Schanghai: China im Räderwerk	Non-fictional prose	FR	DE
DE	MO	1956	NONE	91	Anon.	Anon.	Guillain, Robert	Das Land der Stummen	Quotation	FR	DE
DE	MO	1956	NONE	91	Anon.	Anon.	Cate, Curtis	Don Josés Begräbnis	Quotation	EN-AE	DE
DE	MO	1956	NONE	91	Anon.	Anon.	Bullock, Alan	Recht und Erfolg	Quotation	EN-BE	DE
DE	MO	1956	NONE	91	Anon.	Anon.	Jordan, Robert Furneaux	Mailand	Quotation	EN-BE	DE
DE	MO	1956	NONE	91	Anon.	Anon.	Mumford, Lewis	New York	Quotation	EN-AE	DE
DE	MO	1956	NONE	91	Bondy, Friedrich	Bondy, Friedrich	Robles, Emmanuel	Die Festung	Fictional prose	FR	DE
DE	MO	1956	NONE	91	Anon.	Anon.	Ottoni, René-Jean; Jarnoux, Maurice	Bernard Buffet	Non-fictional prose	FR	DE
DE	MO	1956	NONE	91	Anon.	Anon.	Buffet, Bernard	Dürfen Künstler reich sein?	Quotation	FR	DE
DE	MO	1956	NONE	91	Anon.	Anon.	Lippmann, Walter	Ein Brief William Faulkners	Life-writing	EN-AE	DE
DE	MO	1956	NONE	91	Anon.	Anon.	Faulkner, William	Schwarz und Weiß	Quotation	EN-AE	DE
DE	MO	1956	NONE	91	Anon.	Anon.	Koestler, Arthur	England schickt den Henker weg	Non-fictional prose	EN-BE	DE
DE	MO	1956	NONE	91	Anon.	Anon.	Anon.	Im Hause des Henkers ... 	Quotation	EN-BE	DE
DE	MO	1956	NONE	91	Anon.	Anon.	Wooley, Richard	Die Mondsüchtigen	Quotation	EN-BE	DE
DE	MO	1956	NONE	91	Anon.	Anon.	Luce, Henry Robinson	Die Mondspüchtigen	Quotation	EN-AE	DE
DE	MO	1956	NONE	92	Anon.	Anon.	Trevor-Roper, Hugh	Lügen um Hitlers Leiche	Non-fictional prose	EN-BE	DE
DE	MO	1956	NONE	92	Anon.	Anon.	O’Donovan, Patrick	Brief aus Alabama: Der Prozeß des Martin Luther King	Non-fictional prose	EN-AE	DE
DE	MO	1956	NONE	92	Anon.	Anon.	Ethridge, Mark	Ein Südstaatler spricht	Quotation	EN-AE	DE
DE	MO	1956	NONE	92	Berisch, Karl	Berisch, Karl	Auden, W. H.	Vesper	Poetry	EN-BE	DE
DE	MO	1956	NONE	92	Anon.	Anon.	Barzini, Luigi	Brief aus Rom: Wo ist die Hauptstadt?	Non-fictional prose	EN-AE	DE
DE	MO	1956	NONE	92	Anon.	Anon.	Nicolson, Harold	England - Mit und ohne Saucen	Quotation	EN-BE	DE
DE	MO	1956	NONE	92	Anon.	Anon.	Anon.	Brautpreise ...	Quotation	EN-BE	DE
DE	MO	1956	NONE	92	Anon.	Anon.	Hodgins, Eric; Lesley, Parker	Der internationale Kunsthandel (1/2)	Non-fictional prose	EN-AE	DE
DE	MO	1956	NONE	92	Anon.	Anon.	Behrman, S. N.	Ein Freundschaftsdienst	Quotation	EN-AE	DE
DE	MO	1956	NONE	92	Anon.	Anon.	Gorer, Geoffrey	Die Pornographie des Todes	Non-fictional prose	EN-BE	DE
DE	MO	1956	NONE	92	Anon.	Herlitschka, Herberth E.	Huxley, Aldous	Tatsachen	Quotation	EN-BE	DE
DE	MO	1956	NONE	92	Anon.	Anon.	Macdonald, Dwight	Politisches Melodrama	Non-fictional prose	EN-AE	DE
DE	MO	1956	NONE	92	Anon.	Anon.	Anon.	Auf jede Frage eine Antwort	Quotation	EN-BE	DE
DE	MO	1956	NONE	92	Anon.	Anon.	Orwell, George	Papageien	Quotation	EN-BE	DE
DE	MO	1956	NONE	92	Anon.	Anon.	Lippmann, Walter	Worum geht es bei den Abrüstungsgesprächen?	Non-fictional prose	EN-AE	DE
DE	MO	1956	NONE	93	Anon.	Anon.	Silone, Ignazio	Ist Russland anders geworden?	Non-fictional prose	IT	DE
DE	MO	1956	NONE	93	Anon.	Anon.	Macdonald, Dwight	Ist Russland anders geworden?	Non-fictional prose	EN-AE	DE
DE	MO	1956	NONE	93	Anon.	Anon.	Alsop, Joseph; Alsop, Stewart	Von Nero zu Vespasian	Quotation	EN-AE	DE
DE	MO	1956	NONE	93	Anon.	Anon.	Crankshaw, Edward	Ist Russland anders geworden?	Non-fictional prose	EN-BE	DE
DE	MO	1956	NONE	93	Anon.	Anon.	Fairlie, Henry	Chruschtschows ...	Quotation	EN-BE	DE
DE	MO	1956	NONE	93	Anon.	Anon.	Anon.	... Tischgespräche	Quotation	EN-BE	DE
DE	MO	1956	NONE	93	Anon.	Anon.	Lippmann, Walter	Ist Russland anders geworden?	Non-fictional prose	EN-AE	DE
DE	MO	1956	NONE	93	Anon.	Anon.	Anon.	Ein Freundschaftsdienst	Quotation	EN-BE	DE
DE	MO	1956	NONE	93	Anon.	Anon.	Bendiner, Robert	Brief aus New York: Das neue Zeitalter der Roboter	Non-fictional prose	EN-AE	DE
DE	MO	1956	NONE	93	Anon.	Anon.	Hodgins, Eric; Lesley, Parker	Der internationale Kunsthandel (2/2)	Non-fictional prose	EN-AE	DE
DE	MO	1956	NONE	93	Anon.	Anon.	Behrman, S. N.	Vorsorge	Quotation	EN-AE	DE
DE	MO	1956	NONE	93	Anon.	Anon.	O’Donnell, James P.	Der Rattenfänger von Hameln	Non-fictional prose	EN-AE	DE
DE	MO	1956	NONE	93	Anon.	Anon.	Goldovsky, Boris	Arien nach Maß	Non-fictional prose	EN-AE	DE
DE	MO	1956	NONE	94	Anon.	Anon.	Hollis, Christopher	Die besten Jahre unseres Lebens	Quotation	EN-BE	DE
DE	MO	1956	NONE	94	Anon.	Schoen, Ernst	Shaw, George Bernard	Aus der Mappe eines Musikkritikers	Non-fictional prose	EN-BE	DE
DE	MO	1956	NONE	94	Anon.	Anon.	Alsop, Joseph; Alsop, Stewart	Das Geheimnis der russischen Stärke	Non-fictional prose	EN-AE	DE
DE	MO	1956	NONE	94	Anon.	Anon.	Moravia, Alberto	Der Baum im Zimmer	Fictional prose	IT	DE
DE	MO	1956	NONE	94	Anon.	Anon.	Moorehead, Alan	Brief aus Indien: Die Höhlen von Ajanta	Non-fictional prose	EN-BE	DE
DE	MO	1956	NONE	94	Anon.	Anon.	Martin, Kingsley	Wert und Unwert der Ratte	Quotation	EN-BE	DE
DE	MO	1956	NONE	94	Anon.	Anon.	Trilling, Lionel	Tolstois ‚Anna Karenina‘	Non-fictional prose	EN-AE	DE
DE	MO	1956	NONE	94	Anon.	Anon.	McCloy, John J.	Deutschland und die Satelliten	Non-fictional prose	EN-AE	DE
DE	MO	1956	NONE	94	Anon.	Weber, Alfred	Barzini, Luigi	Zwischen Vorurteil und Wahrheit	Non-fictional prose	EN-AE	DE
DE	MO	1956	NONE	95	Anon.	Anon.	Bruk, Michal	Die Götter, die keine waren	Non-fictional prose	PL	DE
DE	MO	1956	NONE	95	Anon.	Anon.	Pritchett, V. S.	Reise nach Portugal	Non-fictional prose	EN-BE	DE
DE	MO	1956	NONE	95	Anon.	Anon.	Barzini, Luigi	Brief aus Rom: Das Geheimnis des Südens	Non-fictional prose	EN-AE	DE
DE	MO	1956	NONE	95	Anon.	Schoen, Ernst	Shaw, George Bernard	Meine musikalische Vergangenheit	Non-fictional prose; Life-writing	EN-BE	DE
DE	MO	1956	NONE	95	Anon.	Anon.	O’Connor, Frank	Das Genie	Fictional prose	EN-BE	DE
DE	MO	1956	NONE	95	Anon.	Anon.	Anon.	Etwas Abwechslung	Quotation	EN-AE	DE
DE	MO	1956	NONE	95	Anon.	Anon.	Berlin, Isaiah	Kunst für das Leben	Non-fictional prose	EN-BE	DE
DE	MO	1956	NONE	95	Anon.	Anon.	Nicolaevsky, Boris	Was Chruschtschew verschwieg	Non-fictional prose	RU	DE
DE	MO	1956	NONE	95	Anon.	Anon.	Higgins, Marguerite	Koexistenz	Quotation	EN-AE	DE
DE	MO	1956	NONE	96	Anon.	Anon.	Moravia, Alberto	Reise nach Russland 1956 (1/2)	Non-fictional prose	IT	DE
DE	MO	1956	NONE	96	Anon.	Anon.	Cooke, Alistair	Brief aus Amerika: Die Prüfung des Südens. Weiß und Schwarz in USA (1/2)	Non-fictional prose	EN-BE	DE
DE	MO	1956	NONE	96	Anon.	Anon.	Anon.	Der neuste Stand	Quotation	EN-AE	DE
DE	MO	1956	NONE	96	Anon.	Anon.	Anon.	Die Genossen sind gestorben	Quotation	EN-AE	DE
DE	MO	1956	NONE	96	Anon.	Anon.	Barzini, Luigi	Brief aus Rom: Die gute alte Zeit	Non-fictional prose	EN-AE	DE
DE	MO	1956	NONE	96	Anon.	Anon.	Rees, Goronwy	Deutschland, Deutschland ... Reise ins Innere	Non-fictional prose	EN-BE	DE
DE	MO	1956	NONE	96	Anon.	Thiele-Fredersdorf, Herbert	Nicolson, Harold	Deutsche Gemütlichkeit	Non-fictional prose	EN-BE	DE
DE	MO	1956	NONE	96	Anon.	Anon.	Read, Herbert	Gemälde, Sammler, Presse (I)	Non-fictional prose	EN-BE	DE
DE	MO	1956	NONE	96	Anon.	Anon.	Roditi, Edouard	Gemälde, Sammler, Presse (II)	Non-fictional prose	EN-AE	DE
DE	MO	1956	NONE	96	Anon.	Anon.	Grosser, Maurice	Kunst und Volkswirtschaft	Non-fictional prose	EN-AE	DE
DE	MO	1956	NONE	97	Anon.	Anon.	Cooke, Alistair	Wer fliegt nach Berlin	Quotation	EN-BE	DE
DE	MO	1956	NONE	97	Anon.	Anon.	Moravia, Alberto	Reise nach Russland 1956 (2/2)	Non-fictional prose	IT	DE
DE	MO	1956	NONE	97	Anon.	Anon.	Cooke, Alistair	Brief aus Amerika: Die Prüfung des Südens. Weiß und Schwarz in USA (2/2)	Non-fictional prose	EN-BE	DE
DE	MO	1956	NONE	97	Anon.	Anon.	Mitford, Nancy	Europäischer Adel (I): Die englische Aristokratie	Non-fictional prose	EN-BE	DE
DE	MO	1956	NONE	98	Anon.	Jaffé, Fritz	Silone, Ignazio	Lucas Geheimnis	Fictional prose	IT	DE
DE	MO	1956	NONE	98	Anon.	Anon.	Anon.	Etikette	Quotation	EN-BE	DE
DE	MO	1956	NONE	98	Anon.	Anon.	Ó Faoláin, Seán	Brief aus Las Vegas: Kleines Glück zu hohen Preisen	Non-fictional prose	EN-BE	DE
DE	MO	1956	NONE	98	Anon.	Anon.	Philip, Andre	Aufgeklärter Despotismus	Quotation	FR	DE
DE	MO	1956	NONE	98	Anon.	Anon.	Erlanger, Philippe	Europäische Aristokratie (II): Der französische Adel	Non-fictional prose	FR	DE
DE	MO	1956	NONE	98	Anon.	Anon.	Buchwald, Art	Hinauf zu den Müttern!	Quotation	EN-AE	DE
DE	MO	1956	NONE	98	Anon.	Anon.	Harari, Manya	Es taut auch in den Galerien	Non-fictional prose	EN-BE	DE
DE	MO	1956	NONE	98	Anon.	Anon.	Anon.	Wenn zwei das Gleiche tun ... 	Quotation	EN-AE	DE
DE	MO	1956	NONE	98	Anon.	Anon.	Jerome, Jerome K.	Die Macht des Tanzes	Quotation	EN-BE	DE
DE	MO	1956	NONE	98	Anon.	Duncker, Erwin	Lord, Walter	Dichtung und Wahrheit	Quotation	EN-AE	DE
DE	MO	1956	NONE	98	Anon.	Anon.	Anon.	Was soll uns Tacitus?	Quotation	EN-BE	DE
DE	MO	1956	NONE	99	Anon.	Anon.	Strachey, John	Die späten Gäste	Quotation	EN-BE	DE
DE	MO	1956	NONE	99	Anon.	Anon.	Djilas, Milovan	Der Anfang vom Ende	Quotation	EN-AE	DE
DE	MO	1956	NONE	99	Anon.	Anon.	Petöfi, Sandor	Mein armes, armes Volk ... 	Poetry	HU	DE
DE	MO	1956	NONE	99	Anon.	Anon.	Seton-Watson, Hugh	Druck und Gegendruck	Quotation	EN-BE	DE
DE	MO	1956	NONE	99	Anon.	Anon.	Tocqueville, Alexis de	Wenn sich die Fesseln lockern	Quotation	FR	DE
DE	MO	1956	NONE	99	Anon.	Anon.	Barzini, Luigi	Die Italienische Aristokratie. Europäischer Adel (III)	Non-fictional prose	EN-AE	DE
DE	MO	1956	NONE	99	Anon.	Anon.	Taylor, A. J. P.	Wie gehabt	Quotation	EN-BE	DE
DE	MO	1957	NONE	100	Anon.	Anon.	Shaw, George Bernard	Die Duse und Sarah Bernhardt. Zwei Theaterabende in London (1895)	Non-fictional prose	EN-BE	DE
DE	MO	1957	NONE	100	Herlitschka, Herberth E.	Herlitschka, Herberth E.	Huxley, Aldous	Himmel und Hölle. Über Hypnose, Drogen und mystische Visionen (1/3)	Non-fictional prose	EN-BE	DE
DE	MO	1957	NONE	100	Anon.	Anon.	Buchwald, Art	Für einen Telephonbuch-Adel	Quotation	EN-AE	DE
DE	MO	1957	NONE	100	Anon.	Anon.	Roditi, Edouard	Brief vom Berge Athos: Zeitlose Russen am Mittelmeer	Non-fictional prose	EN-AE	DE
DE	MO	1957	NONE	100	Anon.	Anon.	Floyd, David	Die massvollste Revolution der Weltgeschichte	Quotation	EN-BE	DE
DE	MO	1957	NONE	101	Anon.	Anon.	Capote, Truman	‚Porgy and Bess‘ in Russland. Aus dem Tagebuch einer Gastspielreise (1/2)	Life-writing	EN-AE	DE
DE	MO	1957	NONE	101	Herlitschka, Herberth E.	Herlitschka, Herberth E.	Huxley, Aldous	Himmel und Hölle. Die Reise zu den Antipoden der Seele (2/3)	Non-fictional prose	EN-BE	DE
DE	MO	1957	NONE	102	Anon.	Anon.	Paloczi-Horvath, George	Janos Kadar. Ein Porträt	Non-fictional prose	HU	DE
DE	MO	1957	NONE	102	Anon.	Anon.	Capote, Truman	‚Porgy and Bess‘ in Russland. Aus dem Tagebuch einer Gastspielreise (2/2)	Life-writing	EN-AE	DE
DE	MO	1957	NONE	102	Anon.	Anon.	Sprigge, Elisabeth	Tod einer Dichterin	Quotation	EN-BE	DE
DE	MO	1957	NONE	102	Herlitschka, Herberth E.	Herlitschka, Herberth E.	Huxley, Aldous	Himmel und Hölle. Die Reise zu den Antipoden der Seele (3/3)	Non-fictional prose	EN-BE	DE
DE	MO	1957	NONE	102	Anon.	Anon.	Pascal, Blaise	Plus ca change ...	Quotation	FR	DE
DE	MO	1957	NONE	103	Anon.	Anon.	Crosland, Anthony	Ist das noch Kapitalismus?	Non-fictional prose	EN-BE	DE
DE	MO	1957	NONE	103	Anon.	Anon.	Lipinski, Edward	Das Ende aller Armut?	Quotation	PL	DE
DE	MO	1957	NONE	103	Anon.	Anon.	Drummond, Roscoe	Doktrin und Wirklichkeit	Quotation	EN-AE	DE
DE	MO	1957	NONE	103	Einsiedel, Wolfgang von	Einsiedel, Wolfgang von	Gordimer, Nadine	Gesicht aus einer versunkenen Welt. Eine Erzählung	Fictional prose	EN-BE	DE
DE	MO	1957	NONE	103	Anon.	Anon.	Barzini, Luigi	Brief aus Rom: Der Papst und seine Kardinäle	Non-fictional prose	EN-AE	DE
DE	MO	1957	NONE	103	Anon.	Anon.	Jasienski, Bruno	Prophetisch	Quotation	PL	DE
DE	MO	1957	NONE	103	Anon.	Anon.	Davidson, C. F.	Brennstoff Uranium	Non-fictional prose	EN-BE	DE
DE	MO	1957	NONE	104	Anon.	Anon.	Servan-Schreiber, Jean-Jacques	Als Leutnant in Algerien	Non-fictional prose	FR	DE
DE	MO	1957	NONE	104	Anon.	Anon.	Anon.	‚Zusammenstöße‘	Quotation	EN-AE	DE
DE	MO	1957	NONE	104	Anon.	Anon.	McCarthy, Mary	Brief aus den USA: Der Fall Arthur Miller	Non-fictional prose	EN-AE	DE
DE	MO	1957	NONE	104	Anon.	Anon.	François-Poncet, André	Wird Frankreich ratifizieren?	Quotation	FR	DE
DE	MO	1957	NONE	104	Anon.	Anon.	Drummond, Roscoe	Ein historisches Ereignis	Quotation	EN-AE	DE
DE	MO	1957	NONE	104	Anon.	Anon.	Williams, Tennessee	Frage und Antwort	Non-fictional prose	EN-AE	DE
DE	MO	1957	NONE	104	Anon.	Anon.	Wilder, Thornton	Die gemeinsame Sprache	Quotation	EN-AE	DE
DE	MO	1957	NONE	104	Anon.	Anon.	Macdonald, Dwight	Der Spießer als Avantgardist	Book review	EN-AE	DE
DE	MO	1957	NONE	104	Anon.	Anon.	Gorer, Geoffrey	Gedanken über Rock ’n’ Roll	Non-fictional prose	EN-BE	DE
DE	MO	1957	NONE	105	Anon.	Anon.	Lochak, Pierre	Französische Sozialisten im Kreml	Non-fictional prose	FR	DE
DE	MO	1957	NONE	105	Anon.	Anon.	Passin, Herbert	Brief aus Tokio: Eine Nation von Lesern	Non-fictional prose	EN-AE	DE
DE	MO	1957	NONE	105	Anon.	Anon.	Young, Ian	Die Russen in Ungarn 1849	Non-fictional prose	EN-BE	DE
DE	MO	1957	NONE	105	Anon.	Anon.	Craft, Robert	Interview mit Igor Strawinsky	Non-fictional prose	EN-AE	DE
DE	MO	1957	NONE	105	Anon.	Anon.	Bell, Daniel	Was ist praktisch?	Quotation	EN-AE	DE
DE	MO	1957	NONE	105	Anon.	Anon.	Ferrater Mora, José	Die drei Pilosophien	Non-fictional prose	SP	DE
DE	MO	1957	NONE	105	Anon.	Anon.	Clark, Kenneth	Zu Raffael fällt mir nichts ein ...	Quotation	EN-BE	DE
DE	MO	1957	NONE	106	Anon.	Anon.	Collins, Carvel	Ein Gespräch mit Georges Simenon	Non-fictional prose	EN-AE	DE
DE	MO	1957	NONE	106	Anon.	Anon.	Anon.	Macbeth in Moskau	Quotation	EN-BE	DE
DE	MO	1957	NONE	106	Anon.	Anon.	Anon.	Von der Utopie zur Wirklichkeit	Quotation	EN-BE	DE
DE	MO	1957	NONE	106	Anon.	Anon.	Ardrey, Robert	Elegie auf Hollywood	Non-fictional prose	EN-AE	DE
DE	MO	1957	NONE	106	Anon.	Anon.	Catledge, Turner	Zensur - Rot und Schwarz (1/2)	Quotation	EN-AE	DE
DE	MO	1957	NONE	106	Anon.	Anon.	Anon.	Zensur - Rot und Schwarz (2/2)	Quotation	EN-BE	DE
DE	MO	1957	NONE	106	Anon.	Anon.	Blake, Peter	Marcel Breuer. Sythese statt Kompromiß	Non-fictional prose	EN-BE	DE
DE	MO	1957	NONE	106	Anon.	Anon.	Hollis, Christopher	Dokumente der Zeit: Andere Länder - gleiche Sitten	Non-fictional prose	EN-BE	DE
DE	MO	1957	NONE	106	Anon.	Anon.	Drummond, Roscoe	Dokumente der Zeit: Die magische Kugel	Non-fictional prose	EN-AE	DE
DE	MO	1957	NONE	107	Anon.	Anon.	Anon.	Wovon die Polen träumen	Quotation	PL	DE
DE	MO	1957	NONE	107	Anon.	Anon.	Wolfe, Bertram D.	Kassandra	Quotation	EN-AE	DE
DE	MO	1957	NONE	107	Anon.	Anon.	Shub, Boris	Ein neuer Bonapartismus?	Non-fictional prose	EN-AE	DE
DE	MO	1957	NONE	107	Anon.	Anon.	Trevor-Roper, Hugh	Arnold Toynbees Tausendjähriges Reich	Non-fictional prose	EN-BE	DE
DE	MO	1957	NONE	107	Anon.	Anon.	Escarpit, Robert	Ach, wir Armen ... 	Quotation	FR	DE
DE	MO	1957	NONE	107	Anon.	Anon.	Brenan, Gerald	Ein Dorf in Andalusien	Life-writing	EN-BE	DE
DE	MO	1957	NONE	107	Anon.	Anon.	McGurn, Barret	Diplomatische Gewissheit	Quotation	EN-AE	DE
DE	MO	1957	NONE	107	Anon.	Anon.	Crossman, Richard	Die Belgisierung Deutschlands	Quotation	EN-BE	DE
DE	MO	1957	NONE	108	Anon.	Anon.	Sulzberger, C. L.	Djilas und Dedijer	Non-fictional prose; Life-writing	EN-AE	DE
DE	MO	1957	NONE	108	Anon.	Federmann, Reinhard	Djilas, Milovan	Aus ‚Die neue Klasse‘	Non-fictional prose	SERB	DE
DE	MO	1957	NONE	108	Anon.	Anon.	Salisbury, Harrison	Denker und Dichter	Quotation	EN-AE	DE
DE	MO	1957	NONE	108	Anon.	Anon.	Young, Wayland	Brief aus Venedig: Der Montesi-Skandal	Non-fictional prose	EN-BE	DE
